,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,sandwiches_sentiscore,sandwiches_total_business_score
3163,0,3,JQT1aeYg9OgKr6kukHIU2Q,pizza heaven been around years part central phoenix history there reason that three wordsyumyumand pizza amazingthe prices great employees awesome pizza heaven offers wheat crusts request really substantial list vegetarian options sandwiches tasty pasta selections generous definitely spot staff great owner very consistent when comes making each table welcome guests ensure everything satisfying would remised didnt mention waiter juan been there number yearsi dont think anything compares cuteness attentive kind last night dined ordered large toping pizza salads cokes beer when left were more than satisfied with food extremely satisfied with bill there very places left that solid dinner enjoyable atmosphere under just when your looking some good eats youre central phoenix areayou should definitely check this place word word,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,39998.672627314816,SbE6euVJq-8J_U2h95QaBw,3,0.3455714285714286,0.5128095238095238,0.0,0.022222222222222223
3188,0,0,TYQHXxbg-jRANy2RwxZ8Pw,stayed overnight flight from hawaii landed late made time catch final shuttle last shuttle driver wasnt most hospitable minor check easy clerk friendly welcoming when making contact computer screen desk below glass weird awkward room clean spacious weird loud kicking again minor since late pizza delivered plates napkins them from staff their complimentary breakfast delicious seattles best coffee breakfast sandwiches meat eaters vegans will definitely return,cbLEGyROMNKbOZpEah3seQ,cbLEGyROMNKbOZpEah3seQ,4,41918.24601851852,UzfGNTFmTTxnUzqGFSjLAA,0,0.09861111111111112,0.6277777777777778,0.002777777777777778,0.002777777777777778
3190,0,2,9_xe1NJ0Q4XplprnL51ZcA,used live this neighborhood ordered their pizza loved video facebook them making sandwich looked delicious went order swear best sandwiches ever service amazing well because obviously ordered sandwich wrong guys where kind enough correct only suggest time like because busy youre gonna wait while sign that that place good food,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,5,42612.98587962963,RU9Vg1ERB87OETJyv5pvwA,0,0.3613636363636364,0.6833333333333332,0.005555555555555556,0.05277777777777777
3201,0,0,zXMfPBPIz-1mJ2uRRb1YbA,under ownership things have improved greatly awesome customer service wings still great actually have improved slight price increases didnt there regular regular basis would even noticed owner very customer oriented that shows staff said wings excellent subs sandwiches very good have pizza talking folks have they pretty good remember this place national chain your supporting local business money stays local communities stuffing some corporate wigs pockets,88QR1e2mFNd6Gt3BI1PNpw,88QR1e2mFNd6Gt3BI1PNpw,5,43170.870416666665,BgyTfbIkXqzizi4IihzwOA,0,0.32955555555555555,0.4067008547008547,0.005555555555555556,0.011111111111111112
3222,0,0,ge18U_QoceRe1A61B2mGRg,love with this spot best italian deli have found pizza great sandwiches delicious want order head because seating limited wait long because yummy everyone wants here,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,43028.76414351852,8NyfmvP9Zg3d3s12hxxVkQ,1,0.42232142857142857,0.41160714285714284,0.005555555555555556,0.14999999999999997
3272,0,0,65i_JWLCEw2JKhltWxW-eA,stumpys disappoint their pizza very good their sandwiches delicious well family large pepperoni pleasantly surprised adequate pepperoni cheese with right amount sauce dont particularly like saucy pizzas what there very tasty crust light chewy service very friendly fast take order dine limited space large parties five more would have multiple tables outside dining area will definitely return sandwich,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,5,43295.0916087963,lspOnpVbo5w-sZAA-UaIoQ,0,0.29060924369747904,0.4813165266106443,0.008333333333333333,0.05277777777777777
3359,2,3,FDI8T2Bsejqqwfx2Uv5JUg,this place great east coast style italian grocery store that offers wide variety pastas sandwiches been coming here since days found defalcos good deal money taste sandwiches almost always sausage sandwich baked penne they have become staples visits there recently tried made pizza dough that only requires rolling baking takes little effort results were spectacular only downfall there wait helped which they have signs this their actual groceries quite pricey there some decent deals anything that made wine pasta sauces deli meats pretty high price scale this place great place grab bite dont much your groceries here unless looking that true italian ingredient make your recipe exactly like italy some rare item that cant found anywhere else otherwise definitely worth stopping least looking around,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,40224.06726851852,Cg019hlcGquSK7LXR4M0Uw,2,0.19950757575757577,0.49803030303030305,0.0,0.14999999999999997
3374,0,0,p0bBdarYmnqglAKIKPwCow,town full expensive mediocre food defalcos italian grocery local will that think some menu items better than others first time went ordered margarita pizza very impressed luckily decided give another shot they have amazing desserts sandwiches fair vegetarian some favorite items here grilled veggie sandwich make sure specify your bread register they will select vegetable artichoke lasagna caramel fudge cheesecake literally unreal lemon ricotta cookie once find item love their long extensive menu wont stop coming back defalcos prices also amazing whole portion they have whole half tends least meals they also have great selection cheeses grocery items such frozen pastas cream definitely check this place,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,43333.89357638889,p2kLZuhvouCbe3jYPwKtig,0,0.22066666666666668,0.5582222222222223,0.005555555555555556,0.14999999999999997
3376,0,3,U-O5JjEKHYxx7NL5owTbvg,quality food here fantastic very good value price they happy customize anything especially pizza there vegetarian options good salads sandwiches tasty pasta dishes free wifi they sometimes have live entertainment that everyone appreciates psst musician owners thats just order takeout pizza here better than anywhere else mile radius,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,4,39991.81725694444,lEt3f6I5jdZPAIHVERbMPQ,1,0.4807954545454546,0.76,0.002777777777777778,0.022222222222222223
3399,0,1,fyF6f-H7td6xYAMIw8u01A,city that loves strip malls chain restaurants pizzeria bianco oasis desert amongst shimmery mirage cheesecake factories sweet tomatoes papa johns bianco managed thrive opening only second restaurant third shop specializing sandwiches made with house baked bread before sentimental there were flaws experience others have mentioned service brusque unless like wincefully salty overly greasy things youll want avoid spiedini which marriage prosciutto wrapped logs cheese other hand margherita pizza thing beauty creamy mozzarella still bubbling when table could smell fragrant basil before pizza even arrived sauce tasted should fresh bright with deeply savory thrum good quality tomatoes nudged just with herbs salt above crust flawless structurally sound enough slice without fork knife light pliant there familiar calico pattern expertly fired char crackly crisp wholesome corcione fancy pants italian term crust best executed seen outside york city naples regret that chain restaurants seem american eating that lowering expectations makes even more exciting find restaurant that doesnt take short cuts keeps high strives perfecting craft keeps real thus rewarded,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,4,41689.5840625,xPVBWySOvT_3a6hKqtML4Q,2,0.24076923076923076,0.4512179487179488,0.0,0.011111111111111112
3408,0,0,hhAQHt5w8K7AfwGydvWgmQ,great italian delii love sandwiches pizza good,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,41182.635243055556,RV082U9cEOf2fwmThBMxBA,0,0.5,0.48750000000000004,0.005555555555555556,0.14999999999999997
3410,8,9,Uub74zbWIIieTLCIbsiugQ,nobs coffee house this quaint little house mcdowell from downtown area upon entering wasnt clear coffee house trendy gift shop with sale everywhere looked also experience aroma freshly brewed coffee walked greeted very friendly person behind their counter that offered make their coffee congenial pleasant they limited amount normal coffee house accompaniments pastries cookies coffee they seemed more dinner based what they offering their customers pizza coffee house thats different they have huge selection pizzas sandwiches wraps salads breakfast bunch options well very difficult comfy most coffee houses then again sure this really coffee house more slash gift shop nothing against owners dont blame them trying maximize their revenues through additional avenues other than coffee might consider changing your name nobs gift shop this cool place meet people lunch dont know hear their tables chairs very comfy makes easier your conversation this good thing know,wHq1efQVz17338k_aUOX3w,wHq1efQVz17338k_aUOX3w,3,40583.98304398148,0mKUbIUXOvH0cHcGQ1KGqg,7,0.22794784580498867,0.5907974300831443,0.0,0.03333333333333333
3426,0,0,lWsZOHsyM9prBnap1M78AA,office lunch takeout here makes everyone happy salads sandwiches step above your standard shop worth price people super nice pizza great value bucks some,wHq1efQVz17338k_aUOX3w,wHq1efQVz17338k_aUOX3w,5,43139.0003125,9UWmnhMdGqEM_LfO5QEUGw,0,0.4047619047619047,0.5166666666666667,0.002777777777777778,0.03333333333333333
3435,1,1,34xUctvikMV7EmrZyHNntQ,have been here twice first time drove from tempe phoenix pick vegan pizza carry pizza delicious tasted great next absolutely loved buddy told they awesome sandwiches well today decided bring friends make trip there unfortunately same experience ordered veggieballs rolled buffalo sauce appetizer came quick tasted very good based this decided veggieball parmegeano with fries when food comes puts down wait cool only notice this wrong sandwich gotten veggie baked mistake when lifted marinara watery that caused bread turn mush instantly sandwich fell apart this point find waitress know wrong order offers correct order witch ended taking quite while time correct order came both friends were done with their food sandwich itself forgettable pretty much almost marinara veggie balls were over fried crunchy after over once again find waitress twice nand check when bill notice nothing comped discount appetizer taken inconvenience nothing done make right full charged everything moral story from going stick pizza stick carry instead dining very disappointed that today opposite experience that from first time,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,2,42422.12457175926,PIHzBOSpSU1zFuSHBxSQQg,1,0.1659396825396825,0.5615174603174604,0.005555555555555556,0.022222222222222223
3452,0,0,2NnLzQlhfzJ0VdlzSUJJRg,there early there usually short wait food great pizza sandwiches,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,5,40867.960173611114,debLk6Lj1woOhSyNxZYn2Q,0,0.3,0.45,0.002777777777777778,0.03333333333333333
