,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,food_sentiscore,food_total_business_score
964,10,11,kXulqdg81isBly-A-z2kug,until yesterday planning completing draft effusive glowing star review defalcos going wonderful description much love food blah blah blah that until waited minutes cheesesteak minutes sandwich wasnt during lunch rush fact there were only other people store walked right counter order there line first then proceeded wait wait wait some more minutes exact thanks time stamp receipt have been defalcos more occasions than count know expect longer than average wait quality takes time have thoroughly enjoyed each every item have tried there pizza calzone cold sandwiches deli items course personal favorite cheesesteak partner culinary crime counts their food especially their four meat combo sandwich among favorite things unfortunately minutes sandwich practically empty place ridiculous enough make think formerly star opinion,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,3,40661.71092592592,J1yNYAjojpD_KpocG-W3KQ,8,0.1381469979296066,0.5953933747412009,-0.00031635558367605187,0.03353369186966151
967,0,0,yG_aMCTcAAcyZZS3znhe5A,only reason this place getting stars food tasted fine service awful called carry they game window arrived mins early therr workers over seemingly waiting something wait only person place aside from people were eating cashier tell itll just mins wait people come after order leave with their orders finally after waiting mins after promised pickup time mins finally someone stop chatting with each other needed something know have been waiting minutes after minutes pizza promised goes check mins later woman comes unapologetic smile nothing grabs stuff counter pizza from warmer mind said anything about order being ready looks still cordial bone body says have paid nicely answered looks moves order computer does tell anything what doing keeps typing stuff finally says here still apology recognition only nice words were tell have nice night still emotionless face smile very inscencere sure there people working when there sort process this first time ever having barros with this experience will probably last mind even closest place still probably will thanks poor experience will take manners elsewhere strongly recommend attention experience kind deal carryout knows would asked delivery dined,ygZSfAsnlztdeWZOlJA2Ug,ygZSfAsnlztdeWZOlJA2Ug,2,43371.15136574074,ftq1h2WxZ0-Dt-T09bgZOA,0,0.12980769230769232,0.6268162393162393,0.00031635558367605187,0.0018981335020563112
968,0,0,r-jaCgDz9c1EsrFBh_8Fbg,went here traveling project happy hour celebration food good typical food pizza chicken tenders food plentiful drinks were good white wine mixed drink both were good they nice selection brewery college town tempe,aVkVDJ01OgvNwhlCUz_bng,aVkVDJ01OgvNwhlCUz_bng,4,43000.75241898148,9-ZtAYpn8SNkvsHE8hbWXQ,0,0.30370370370370364,0.6111111111111112,0.00031635558367605187,0.002214489085732363
969,0,0,dkKKasHbmjyUBjjigjZu6Q,love wingsprolly favorite comfort food wing pizza good idea concept extremely difficult right execution moved area about year found stumpys hungry wednesday night they have pizza called wingding easy glance over worth second look this your typical wing pizza from bleu cheese base being able their house wing sauces most unique delicious wing pizza have ever this point might thinking great deal that does nothing wing person what soooo this little pizza just about every pizza they make their desserts their bread sides ordered online easy though account needed over phone through grubhub point have dropped picked things quite times their service always been exceptional delivery time early delivery driver courteous when ordering delivery everything through them been accurate there confusion garlic breadsticks once through grubhub whether that online over phone excellent food around great consisted quality both service food star somewhat clunky online ordering experience their crust compared some needs toppings make whole tear munch crust cheese pepperoni pizza crust also somewhat pricey paired larger chains coupons speciality pizzas that they give which would prolly make come back more this favorite neighborhood pizza spot highly recommended,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,4,41642.89729166667,e39XT2EQsZg15EQIl3bXPw,0,0.3310303776683087,0.6551970443349752,-0.00031635558367605187,0.013603290098070228
973,0,0,1qrV2Tg3adWc11Xwxd94fA,perfectly honest tell that didnt want like this place because diners drive dives thing signs everywhere that show obnoxious food good real good especially after toms thumb hike even like kitsch crap over place people group least said they were bringing their family next time half order stack annoyingly good does soandso have right crisp cheesy hashbrown melt your mouth brisket perfect fried this cute place forget about roller hotdogs heat lamp pizza this legit,6nKR80xEGHYf2UxAe_Cu_g,6nKR80xEGHYf2UxAe_Cu_g,4,42329.88230324074,YnGa16TSqBCcQyJDm9PIuA,0,0.23350340136054418,0.6656462585034014,0.00031635558367605187,0.00031635558367605187
976,0,0,xs5mqJ-C8HrzjwdH-cP-Rg,impressed with nook booked reservation here birthday great hospitality food ambiance perfect night even visit from manager explained origins plant derivations their tequilas well tasted samples only thing short giving stars food bruschetta which came highly recommended cold bread wasnt toasted much prefer also price small pieces seemed steep pizza tasty best their butter cake dessert delicious however friends enjoyed their salads overall would definitely return,PxTKXsdYqoFHWAG2amz0XQ,PxTKXsdYqoFHWAG2amz0XQ,4,42883.014074074075,740fJVgj1QUg31-pR_AXKg,0,0.3435714285714286,0.6207142857142857,0.0,0.014552356849098384
977,3,3,Z17rbLsVI9iWB_8SVh04Iw,almost wept when they opened slices this town dont know what makes this pizza wonderful delicious veggie white pizza hear potato bacon good downside place usually wicked inside dunno they trying save couple bucks those ovens make warm just grab your slices outside foodcourt area instead,qDbVUkKMLtRqSDcKgLTx1A,qDbVUkKMLtRqSDcKgLTx1A,4,38937.61133101852,tg4YtJdtO0RDskJEjcBvNA,2,0.4357142857142858,0.5,0.0,0.0015817779183802593
981,0,0,MHDjkZ0DNn3EOrj6YQxNyA,tried pizzeria bianco first time lunch today shared biancoverde with friend perfect amount cheese great quality arugula fresh pizza wasnt oily like white pizzas best part crust great texture soft lightly charred crisp bottom something most pizza joints west coast cant seem right bonus they serve some great italian bread with olive while wait your food looking forward next visit tomato sauce,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,4,42248.13398148148,wlboI3h6I7FXoARRmypzEA,0,0.4323809523809523,0.45904761904761904,0.0,0.029737424865548902
982,0,1,39kmxtCDtSh4E-GxfsW3nA,went here other lunch excellent both friend different pizzas lunch were both very impressed definitely back rest menu service very good well only negative place seating very cramped pretty small general huge almost knocking elbows with people tables next food service outstanding make however,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,41222.31284722222,BiO0eJl1ybheF5mulVXfNA,0,0.24233333333333335,0.6086666666666667,0.00031635558367605187,0.034482758620689676
983,0,1,ssBs-JqzidY3HnI3vLdOvg,highly value education wife attorney spent significant amount time deciding school send children second grade years fifth grade horizon honors perfect what attracted features horizons student teach ratio fact that students assessed taught their level advanced kindergartener first second grade math reading similarly students needing more help engaged taught right level challenge kindergarten classrooms students with teacher adult assistant teacher yielding teacher student ratios grades students mixed aged classrooms again taking into account challenge needed each student with class size adults teachers adult assistant teacher yielding ratio these numbers great beyond classroom appreciate lunch options food catered from places like chick panda express boston market streets pizza making much better than cafeteria level food while price more than cafeteria providers donate share proceeds back school which have also found that involvement opportunities larger more diverse than other schools numerous sports clubs activities available students kids have been involved after school clubs including melody makers code bots rising stars save earth showbiz lego club club fifth grader selected middle school sports teams that allows graders tryout,MCCpclxhfgk2FATwyKyZ1A,MCCpclxhfgk2FATwyKyZ1A,5,42800.891435185185,86BtqmioNnzKAwG_3bR6YQ,0,0.22182857142857146,0.4063619047619047,0.0,0.0
984,0,2,y-t6tmDw3_x4zDVk-xZxBQ,love thee count ways live vegas come about times year jewels list musts each trip wonderful able with reckless abandon worry about reactions entire time eating year always gets cupcake pizza excellent cookies donuts lacking think cake donuts would better than standard yeast variety they always taste stale chicken waffles just plain waffles both must gluten eating husband even likes food,Q9is4jcGh5FT_1sAKilu6g,Q9is4jcGh5FT_1sAKilu6g,5,42237.880844907406,w3UMfW-XuIyKkgXEvK8N8g,2,0.2110979929161747,0.6051948051948052,0.00031635558367605187,0.00031635558367605187
992,0,2,N65psZH-mitybDfu-KiiGQ,juuuust beaten well never been scottsdale location very excited this place give wood fired oven pizza three stars because deliciously charred crust keep upcoming pizza phoenix list rest establishment four stars things improve flavor schrieners sausage pizza lighting behind those cfls have thats about went over happy hour daily half price most drinks thoroughly impressed value place also jammed cannolis down throat should have eaten that much food definitely pleased with that well love update this least four stars once find right pizza restaurant little small side with very good sized bars inside restaurant another long patio this place really picking walked have high hopes that will become desert ridge area staple,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,3,39805.087002314816,Vmsmf4i096q9feBgp4CuXA,1,0.2349281934996221,0.5612509448223734,0.00031635558367605187,0.02435937994305601
997,0,2,Ojym75sp65V5r1cz4B1j4w,genuinely enjoyed evening bosco tucked away restaurant just shea scottsdale owner staff were super friendly ambiance what good neighborhood restaurant should though many arent course food great began with appetizer plate roasted brussel sprouts with mozzarella unexpected combination that really works then joanna pizza fantastic wood oven thin crust sausage pepperoni that great flavor crust dessert days special lemon sorbetto packed into real lemon perfect ending should also mention great music selection which added quite flavor evening already looking forward next visit,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,41406.16539351852,7WDC5sJvjWbnvhGFZyyJQg,0,0.4165922619047619,0.6273809523809525,0.00031635558367605187,0.034482758620689676
998,0,0,a2nDQ9tMQ4BMUD_NJnOKTQ,best pasta while dined once lunch weekday literally only customer server nice forget things server myself know when restaurant slow tend forget more biggie mozzarella sticks yummy waaay more filling than think took half those home order asked what pasta waiter recommended fence about ended with tequila lime chicken amazing spicy succulent sauce that made whole dish jalape that saut nice level heat texture well sauce super delicious dipped focaccia bread ordered well same pasta wings extra crispy they delivered quickly wings have actual flavor depth unlike wings there they appear less than would think highly recommend pasta just good first time noodles little softer delivery process seriously love this place good lunch specials awesome authentic food fast delivery still need their pizza bunch else cause everything looks good thank pizza heaven bistro,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,4,43156.19594907408,EJOb5UvX0E2HSc60V1o1Rg,0,0.31985119047619043,0.5642261904761904,0.0009490667510281556,0.03511546978804175
999,0,0,Uk1OjtL0uKp2PVEu79v6JQ,worried that business down because economy might around much longer parking nightmare food really good healthy please patronize this place keep around used location tempe actually started going there when first opened about years portions huge flavors distinct fresh almost always mediterranean platter these gross looking cold green beans which taste fantastic bunch other greek dipping hummus tabbouleh felafel dolmades really good comes with pitas pizzas great fish superb deserts tops workers eclectic young efficient nice prices just right what tired same semi fast food want something fresh yummy healthy pita jungle,BgthHqiXot2s4Sd_xcI6DQ,BgthHqiXot2s4Sd_xcI6DQ,5,39971.14952546296,r0st0Nrq8AwrXZJj2OOElg,0,0.23289072039072034,0.5003052503052503,0.0006327111673521037,0.005378044922492882
