,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,salad_sentiscore,salad_total_business_score
3131,0,0,XFDX75cnCvjmL0nFRiVcBg,marcellas very atypical ambiance scottsdale restaurant which makes experiential treat visit interior school look which reminds italian restaurants east coast midwest parlor outdoor area most interesting places place admire school cabinetry flooring interesting place marcellas relatively food experiences each time been there noticed that menu changed when visited yesterday apparently become more fine dining establishment rather than venture into having pasta dishes vegetarian pizza which surprisingly best thing eaten there flatbread pizza topped with plenty mushrooms tomatoes other veggies garnished with arugula salad that tossed tart dressing although dont envision myself become regular there probably stick veggie pizza avoid further disappointment,5SEwzlWlrxSVyZx3IgXwLg,5SEwzlWlrxSVyZx3IgXwLg,3,40607.81533564815,m4al3aHnNsbAubX4ihfKiA,0,0.1958333333333333,0.34013736263736266,0.0,0.001764705882352941
3141,12,11,XpRPWXsIUyEohm9LXsUc3w,this place reminds mullet business front party back front this place characteristics hardworking economically priced noteworthy bagel bialy business back they have full blown totally stacked party time baby york bagels bialys cracks life will never understand this place nybb eerie combination bagels booze totally random wall just like personality probably enjoy this place know hard judge this book cover their bagels bialys favorite circular delights valley never even heard bialy until matt randomly stumbled upon this spot hung over morning came realize that bialys awesome instead getting boiled before being baked like bagel bialy skips boiling part just gets baked their bialys come almost same flavors their bagels nybb does breakfast brunch really well when used live came here almost every weekend first they make really great nonfat lattes mimosas road rash bloody marys coffee around depending what espresso drink desire cheaper tastier than starbucks from breakfast brunch menu favorite dish veggie omelet omelets pretty delish they have every ingredient combination imaginable whites following sides bagel bialy cream cheese addition your choice home fries greasy deliciousness cottage cheese french fries tomatoes potato pancake also recommend house breakfast specials bagel with nova breakfast burrito filling wont make feel like oinker they also have bagels with cheese bacon sausage oink oink never been here specifically lunch dinner have tried pizza bagel from their lunch menu brunch they start then your toppings cents each made garbage here friends just deliciousness note only rating this place breakfast brunch happy hour theyve sandwiches salads regular pizzas nachos quesadillas chopped liver bagels potatoes gravy macaroni cheese desserts made from scratch soups smoked fish burgers they also cater basically they accomplish much with just restaurant food wise your best stick bagels breakfast menu pizza bagel desserts look good then after finish business usual breakfast come back only does this place change name rush evening they also party started with domestics from during their happy hour your buzz will buzzing with wine champagne premium spirits cocktails whatever your little heart desires nybb cheapest breakfast spots found wait staff ensemble does consist crazy cast characters they little different they provide excellent service everyone here enjoys engaging customers conversation therefore instead giving yourself mullet please send pictures just come here nybb business front party back without having your hair,ncXQtqJT5Gk1QztwTrBrgw,ncXQtqJT5Gk1QztwTrBrgw,4,40471.707766203705,SMcA6UByQkgTcliNObM1-A,10,0.16174242424242427,0.566923076923077,0.0,0.0
3142,0,0,65QCuYsD-yvHJ4t0b6R4gQ,grazie grazie family decided last minute some great pizza pomo unfortunately recent press they received caused influx patrons looking same great pizza were wait longer than cared deal with since were starved decided grazie based some fairly decent reviews similar pizza style they claim prepare when arrived first thought this appears well together restaurant cool building neat colors town scottsdale location were greeted tween girl most ridiculously short shorts borderline disturbing were seated table that they readied when called ahead surprise table wasnt ready when were seated because covered flour told that wipe down since thats where they were rolling dough really table restaurant anyway felt good about cleanliness table since throughout dinner rest evening bleach smell stayed with seating arrangement quite awkward because table directly next being used tween workers area store their purses iphones silverware they needed wrap every minutes they would down next chat text isnt there work customers tend something tidy suggest employee lounge wife ordered couple cocktails wine birra both were nice ordered appetizer share caprese salad waitress delivered salad mentioned asked chef additional piece tomato mozzarella basil that wife daughter could each have slices very nice unfortunately caprese salad mediocre best presentation sloppy bottom plate puddled olive cracked pepper kinda just over placejust looked messy quality mozzarella salad dense went local grocery store bought slab mozzarella cheese ordered pizzas margherita capricciosa they arrived promptly looked good crust great both pies light airy with nice chew margherita very simple good great could have used more freshly chopped basil right oven small flower basil cooked burnt center really wanted capricciosa great wasnt been known complain when pizza toppings shorted especially topping prices some pizza restaurants charge however this exact opposite capricciosa much terms volume topping specifically kalamata olives they overpowered more delicate flavors from artichokes italian artichokes were hard small enough delicate just quite hefty price what would think simple dinner much beers glasses wine pizzas salad incd decided against desert went sugar bowl yumm,jG1jcAeDw0pZTHCNC5kw_w,jG1jcAeDw0pZTHCNC5kw_w,2,40389.77609953703,o4BUpSF7sjeet7QSbdZ78g,0,0.17255243764172337,0.5056831065759637,0.0,0.022352941176470582
3147,0,3,UoU8i4WgAlS_hPX4v6gVUQ,have been other oreganos locations south tempe downtown tempe south chandler have always very good experience this time visited oreganos camelback pretty disappointed there were four lunchtime park street because small full worries that does bother really were seated pretty quickly ordered lawrences original pizza favorite there well antipasto salad pizza good took forever arrive salad terrible been looking forward give them another chance this location there many interesting places list visit will probably long time,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,2,41100.2319212963,l9jOntsf6-I63YtOLhawGg,1,0.16833333333333333,0.6440625000000001,-0.000588235294117647,0.024117647058823518
3150,0,0,Ix_-b-nuEDQEIUgvWgUAxg,great hole wall type place with excellent service great pizzas salads loved sausage carmelized onions pizza,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,43210.83048611111,KMFYkPJfJR9ihynLDXiSRw,0,0.825,0.825,0.0,0.028235294117647046
3154,0,0,9dQFhHR7g_BGQb3098Rlzw,love vibe this place would love just come here hang outside they have these patio seatings with patio furniture where youll still waited just such perfect seating arrangement along with seatings inside feel this place closer mature like really really love would definitely make this place regular spot random night went sunday still decently busy rate this place four stars though because ordered margarita pizza which thought good actually didnt finish order melon salad which three different melons along with goat cheese which switched feta cheese avocado think presentation food looked very nice waiters were kind boyfriend will definitely back here often,wUKzaS1MHg94RGM6z8u9mw,wUKzaS1MHg94RGM6z8u9mw,4,42961.96708333334,u8pona496V1_eVeO5acV5A,0,0.25176470588235295,0.4721719457013574,0.0,0.004705882352941177
3163,0,3,JQT1aeYg9OgKr6kukHIU2Q,pizza heaven been around years part central phoenix history there reason that three wordsyumyumand pizza amazingthe prices great employees awesome pizza heaven offers wheat crusts request really substantial list vegetarian options sandwiches tasty pasta selections generous definitely spot staff great owner very consistent when comes making each table welcome guests ensure everything satisfying would remised didnt mention waiter juan been there number yearsi dont think anything compares cuteness attentive kind last night dined ordered large toping pizza salads cokes beer when left were more than satisfied with food extremely satisfied with bill there very places left that solid dinner enjoyable atmosphere under just when your looking some good eats youre central phoenix areayou should definitely check this place word word,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,39998.672627314816,SbE6euVJq-8J_U2h95QaBw,3,0.3455714285714286,0.5128095238095238,0.0,0.013529411764705884
3164,0,0,hQP4DDX37m4UO4IWrgVBKg,probably best pizza place town take entire little league team kind place more pizza grownups great location wonderful ambiance extensive affordable wine list good salads excellent pizza tira awesome napoli pizza reminds pizza devoured while italy think grazies better trying impress date dont want break bank grazie should your choice,jG1jcAeDw0pZTHCNC5kw_w,jG1jcAeDw0pZTHCNC5kw_w,5,39839.67412037037,4cMtC_whln-Z6vhjrlhYWA,0,0.5760416666666667,0.6673611111111111,0.0,0.022352941176470582
3165,7,14,h9loxpclfhB3KyhrAsLKcg,sure what makes their food sinaloa style maybe unique spices chicken menu appeared border style street food with wholesome contemporary twist everything ordered kiss pollos very flavorful ingredients were remarkably fresh this typical dollar taco shop they specialize chicken potatoes prepared unorthodox ways example there eclectic items menu such salad taco mini pizza made with tortillas nacho infused chicken tacos came salad taco their famous kiss chicken taco both which cost little more than salad taco consisted potato salad ball some leafy greens wrapped supple flour tortilla cold potato salad savory surprisingly heavy have slightly acquired taste initially very different positive creative preferred chicken taco little more because chicken thoroughly roasted over charcoal profound chargrilled flavor bitter smoky flavors overdone chicken thought that expertly prepared both tacos flour tortillas were used rather than corn tortillas kiss pollos flour tortillas tasted like they were homemade with greater thickness durability elastic texture compared fragile store bought tortillas commonly served dollar taco stands most attractive feature kiss pollo their salsa every single item there fresh neatly presented salsas vegetables looked like they were prepared just hour there were more condiments dress tacos compared most salsa bars seen california example found pickled onions mexican cheese cucumbers dont mind coming back some grilled chicken tacos when visit phoenix again,mss-LiOfL1vtoNo3WoEoJw,mss-LiOfL1vtoNo3WoEoJw,4,42444.19207175926,YHr-ijGyWQg3hsP-sEEl4A,10,0.004423354423354426,0.6323580123580123,-0.000588235294117647,-0.000588235294117647
3172,0,2,ddJeVJZRje7V5LBaLnZ1yQ,love pita jungle them everytime come visit parents into harbor payson drivers indulge have tried create their hummus cant truly amazing smooth delicious price right comparable upscale place would paying triple price salads awesome lentil fatoosh broiled chicken honey pasta greek salad fresh light dressings awesome pitas california beach club awesome their smoothies freakin good their iced your mill stuff either service always been fine when been lacking food always made live chicago wish they would open outlet here because have nothing like here city asses with deep dish pizza dogs sausages miss pita jungle,BgthHqiXot2s4Sd_xcI6DQ,BgthHqiXot2s4Sd_xcI6DQ,5,39340.14475694444,7KVFZGqUq0d66OVpdnJNlw,1,0.41992615227909347,0.657983193277311,0.000588235294117647,0.005882352941176471
