,Unnamed: 0,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
4171,31969,814 N Central Ave,"{u'Alcohol': u'u'none'', u'Caters': u'True', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",bZj4UqBD4chWAvytPKGALA,"Mediterranean, Restaurants, Burgers, Greek, Sandwiches",Phoenix,"{u'Monday': u'7:30-17:0', u'Tuesday': u'7:30-17:0', u'Friday': u'7:30-17:0', u'Wednesday': u'7:30-17:0', u'Thursday': u'7:30-17:0', u'Saturday': u'8:0-16:0'}",0,33.4575099,-112.0741235,Athenian Express,85004.0,70,3.5,AZ
4196,32119,1610 N 83rd Ave,"{u'Alcohol': u''none'', u'Caters': u'False', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u''average'', u'WiFi': u''free'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}'}",TY7V8x6wm7pwghJtO_31kA,"Burgers, Restaurants, Fast Food",Phoenix,"{u'Monday': u'5:0-22:0', u'Tuesday': u'5:0-22:0', u'Friday': u'5:0-22:0', u'Wednesday': u'5:0-22:0', u'Thursday': u'5:0-22:0', u'Sunday': u'6:0-22:0', u'Saturday': u'5:0-22:0'}",1,33.465786,-112.2386037,Burger King,85035.0,12,1.5,AZ
4207,32192,1110 E Baseline Rd,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'Alcohol': u'u'none''}",Oa36vjcNukdm7xXcLZ6IPQ,"Restaurants, Fast Food, Burgers",Tempe,"{u'Monday': u'9:0-21:0', u'Tuesday': u'9:0-21:0', u'Friday': u'9:0-21:0', u'Wednesday': u'9:0-21:0', u'Thursday': u'9:0-21:0', u'Sunday': u'9:0-21:0', u'Saturday': u'9:0-21:0'}",1,33.3787165,-111.9233947,Wendy's,85283.0,31,2.0,AZ
4209,32197,1345 West Camelback Rd.,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}', u'Alcohol': u''none'', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'False', u'NoiseLevel': u''average'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'True', u'RestaurantsTableService': u'False'}",8reRvd7xjNMNizvbMsPvMg,"Burgers, Fast Food, Restaurants",Phoenix,"{u'Monday': u'9:0-1:0', u'Tuesday': u'9:0-1:0', u'Friday': u'9:0-4:0', u'Wednesday': u'9:0-1:0', u'Thursday': u'9:0-1:0', u'Sunday': u'9:0-1:0', u'Saturday': u'9:0-4:0'}",1,33.5091439,-112.0908304,Rally's,85013.0,43,2.5,AZ
4222,32298,4840 N 20th St,"{u'RestaurantsTableService': u'False', u'GoodForMeal': u'{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u''average'', u'WiFi': u''no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'DriveThru': u'True', u'Alcohol': u''none''}",1ku0t5u7dCAE0g-pZDQdAw,"Restaurants, Fast Food, Burgers",Phoenix,"{u'Monday': u'10:30-1:0', u'Tuesday': u'10:30-1:0', u'Friday': u'10:30-1:30', u'Wednesday': u'10:30-1:0', u'Thursday': u'10:30-1:0', u'Sunday': u'10:30-1:0', u'Saturday': u'10:30-1:30'}",1,33.5073002958,-112.0396049,In-N-Out Burger,85016.0,110,4.0,AZ
4229,32351,2017 E Cactus Rd,"{u'GoodForDancing': u'False', u'Alcohol': u''full_bar'', u'HasTV': u'True', u'NoiseLevel': u''average'', u'RestaurantsAttire': u''casual'', u'BusinessAcceptsCreditCards': u'True', u'Music': u'{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}', u'RestaurantsGoodForGroups': u'True', u'Caters': u'False', u'WiFi': u'u'free'', u'RestaurantsReservations': u'True', u'BikeParking': u'True', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'False', u'HappyHour': u'True', u'WheelchairAccessible': u'True', u'RestaurantsTableService': u'True', u'OutdoorSeating': u'False', u'RestaurantsPriceRange2': u'2', u'RestaurantsDelivery': u'False', u'BestNights': u'{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'CoatCheck': u'False', u'Smoking': u'u'outdoor'', u'DriveThru': u'False'}",dq4c_0btrrdcz_Nq6RV02g,"Restaurants, Bars, Nightlife, Pubs, Burgers, Sports Bars, Sandwiches",Phoenix,"{u'Monday': u'10:0-0:0', u'Tuesday': u'10:0-0:0', u'Friday': u'10:0-2:0', u'Wednesday': u'10:0-0:0', u'Thursday': u'10:0-0:0', u'Sunday': u'9:45-0:0', u'Saturday': u'10:0-2:0'}",1,33.5962128,-112.0361236,Cactus Tavern,85022.0,52,4.5,AZ
4259,32609,1920 W Bell Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u''average'', u'WiFi': u''no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'Alcohol': u''none''}",8h5C4aF_MIwlLBc9JtaD7Q,"Diners, Restaurants, American (Traditional), Burgers, American (New), Breakfast & Brunch",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.6405188,-112.10084,IHOP,85023.0,82,2.0,AZ
4373,33308,"3202 E Greenway Rd, Ste 1701","{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BusinessAcceptsBitcoin': u'False', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'Alcohol': u'u'none''}",MxHow1YklEAsmtlq2BRNmQ,"Burgers, Comfort Food, American (Traditional), Restaurants, Salad, Breakfast & Brunch, American (New), Food",Phoenix,"{u'Monday': u'6:0-21:0', u'Tuesday': u'6:0-21:0', u'Friday': u'0:0-0:0', u'Wednesday': u'6:0-21:0', u'Thursday': u'0:0-0:0', u'Sunday': u'6:0-21:0', u'Saturday': u'0:0-0:0'}",1,33.6275895,-112.0113666,Country Boys Restaurant,85032.0,135,3.0,AZ
4384,33392,4801 E Indian School Rd,"{u'Alcohol': u'u'none'', u'GoodForKids': u'True', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'True', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",haOul3OT2DSGwZ04OTVyqg,"Pizza, Burgers, Restaurants, Italian",Phoenix,,0,33.494238,-111.977849,Red Tomato,85018.0,6,3.5,AZ
4480,34321,1840 S 19th Ave,"{u'RestaurantsTableService': u'False', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}', u'Alcohol': u'u'none'', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",-TVXOYL6kvKP1uW6ND9PIg,"Restaurants, Fast Food, American (Traditional), Burgers",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.4297401152,-112.100313306,Whataburger,85009.0,35,2.5,AZ
4481,34324,6724 W Thomas Rd,"{u'Alcohol': u'u'none'', u'HasTV': u'False', u'GoodForKids': u'True', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsTableService': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True'}",y1Bf_dA_FUggDqYoFSdGfQ,"Burgers, American (Traditional), Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants",Phoenix,"{u'Monday': u'6:0-23:0', u'Tuesday': u'6:0-23:0', u'Friday': u'6:0-0:0', u'Wednesday': u'6:0-23:0', u'Thursday': u'6:0-23:0', u'Sunday': u'7:0-23:0', u'Saturday': u'6:0-0:0'}",1,33.4808069,-112.2046341,Sonic Drive-In,85033.0,9,2.5,AZ
4709,36078,"777 E Thunderbird Rd, Ste 107","{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'True', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'True', u'RestaurantsDelivery': u'True', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'HappyHour': u'True', u'GoodForDancing': u'False', u'Alcohol': u'u'full_bar''}",1WBkAuQg81kokZIPMpn9Zg,"Burgers, Restaurants, Nightlife, Bars, American (Traditional)",Phoenix,"{u'Monday': u'11:0-21:0', u'Tuesday': u'11:0-21:0', u'Friday': u'11:0-22:0', u'Wednesday': u'11:0-21:0', u'Thursday': u'11:0-21:0', u'Sunday': u'11:0-21:0', u'Saturday': u'11:0-22:0'}",1,33.60731,-112.063404,Charr An American Burger Bar,85022.0,265,3.0,AZ
4783,36700,4815 N Pima Rd,"{u'GoodForKids': u'True', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True'}",ZW-2-SYs2bk0dl-y-kPULQ,"Fast Food, Restaurants, Burgers",Scottsdale,,1,33.5071586,-111.8910699,Wendy's,85251.0,16,2.0,AZ
4810,36885,8030 E Indian School Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'Alcohol': u'u'none''}",yJLxYFLB0W94yvDsVL2sbg,"Restaurants, Fast Food, Burgers",Scottsdale,,0,33.495272,-111.9079543,Jack-In-the Box,85251.0,29,2.5,AZ
4818,37004,"1045 E Lemon St, Ste A","{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}', u'Alcohol': u''none'', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'WiFi': u''no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'RestaurantsTableService': u'False', u'RestaurantsDelivery': u'True', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'False', u'DriveThru': u'False', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",G6V99_DIFF10uTDSmTklpA,"Sandwiches, Burgers, Mediterranean, Fast Food, Middle Eastern, Restaurants",Tempe,"{u'Monday': u'10:0-2:0', u'Tuesday': u'10:0-2:0', u'Friday': u'10:0-4:0', u'Wednesday': u'10:0-2:0', u'Thursday': u'10:0-2:0', u'Sunday': u'10:0-2:0', u'Saturday': u'10:0-4:0'}",1,33.416119,-111.9222792,Shawarma Paradise,85281.0,29,3.5,AZ
4821,37044,2460 W Bethany Home Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}', u'Alcohol': u'u'none'', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u''average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsTableService': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",lgdde-A-rnzOw9ybmL82pQ,"Restaurants, Burgers, Fast Food, American (Traditional)",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.5252343435,-112.111491412,Whataburger,85015.0,57,3.5,AZ
4920,37694,11025 N Tatum Blvd,"{u'RestaurantsTableService': u'False', u'Alcohol': u'u'none'', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'False', u'NoiseLevel': u''quiet'', u'WiFi': u'u'paid'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}'}",m-dhoSt3TrHh2N5yPzYnsg,"Restaurants, Food, Burgers",Phoenix,,1,33.5873552454,-111.977632529,Burger King,85028.0,21,2.0,AZ
4984,38072,7677 N 16th St,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'True', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'True', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'DriveThru': u'False', u'Alcohol': u'u'full_bar''}",pu7maVMRHbIUv2x3B_xMHQ,"American (New), Breakfast & Brunch, Sandwiches, Nightlife, Burgers, Bars, Restaurants, American (Traditional), Salad",Phoenix,"{u'Monday': u'7:0-22:0', u'Tuesday': u'7:0-22:0', u'Friday': u'7:0-22:0', u'Wednesday': u'7:0-22:0', u'Thursday': u'7:0-22:0', u'Sunday': u'7:0-22:0', u'Saturday': u'7:0-22:0'}",1,33.547917,-112.047124,Rico's American Grill,85020.0,170,3.0,AZ
